split,class_name,source,group_key,stem,src_path,dst_path
train,Miss,rendering,Miss_Border040_8_25,Miss_Border040_8_25,D:/data/code/dataset/dataset/rendering/Miss_Border040_8_25.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border040_8_25.jpg
train,Miss,rendering,Miss_Border040_8_32,Miss_Border040_8_32,D:/data/code/dataset/dataset/rendering/Miss_Border040_8_32.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border040_8_32.jpg
train,Miss,rendering,Miss_Border040_8_7,Miss_Border040_8_7,D:/data/code/dataset/dataset/rendering/Miss_Border040_8_7.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border040_8_7.jpg
train,Miss,rendering,Miss_Border041_0_10,Miss_Border041_0_10,D:/data/code/dataset/dataset/rendering/Miss_Border041_0_10.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_0_10.jpg
train,Miss,rendering,Miss_Border041_0_20,Miss_Border041_0_20,D:/data/code/dataset/dataset/rendering/Miss_Border041_0_20.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_0_20.jpg
train,Miss,rendering,Miss_Border041_16_20,Miss_Border041_16_20,D:/data/code/dataset/dataset/rendering/Miss_Border041_16_20.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_16_20.jpg
train,Miss,rendering,Miss_Border041_8_0,Miss_Border041_8_0,D:/data/code/dataset/dataset/rendering/Miss_Border041_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_8_0.jpg
train,Miss,rendering,Miss_Border041_8_10,Miss_Border041_8_10,D:/data/code/dataset/dataset/rendering/Miss_Border041_8_10.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_8_10.jpg
train,Miss,rendering,Miss_Border041_8_20,Miss_Border041_8_20,D:/data/code/dataset/dataset/rendering/Miss_Border041_8_20.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border041_8_20.jpg
train,Miss,rendering,Miss_Border042_0_10,Miss_Border042_0_10,D:/data/code/dataset/dataset/rendering/Miss_Border042_0_10.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_0_10.jpg
train,Miss,rendering,Miss_Border042_0_19,Miss_Border042_0_19,D:/data/code/dataset/dataset/rendering/Miss_Border042_0_19.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_0_19.jpg
train,Miss,rendering,Miss_Border042_10_0,Miss_Border042_10_0,D:/data/code/dataset/dataset/rendering/Miss_Border042_10_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_10_0.jpg
train,Miss,rendering,Miss_Border042_10_10,Miss_Border042_10_10,D:/data/code/dataset/dataset/rendering/Miss_Border042_10_10.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_10_10.jpg
train,Miss,rendering,Miss_Border042_20_0,Miss_Border042_20_0,D:/data/code/dataset/dataset/rendering/Miss_Border042_20_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_20_0.jpg
train,Miss,rendering,Miss_Border042_20_10,Miss_Border042_20_10,D:/data/code/dataset/dataset/rendering/Miss_Border042_20_10.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border042_20_10.jpg
train,Miss,rendering,Miss_Border043_0_0,Miss_Border043_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border043_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_0_0.jpg
train,Miss,rendering,Miss_Border043_0_12,Miss_Border043_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border043_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_0_12.jpg
train,Miss,rendering,Miss_Border043_0_6,Miss_Border043_0_6,D:/data/code/dataset/dataset/rendering/Miss_Border043_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_0_6.jpg
train,Miss,rendering,Miss_Border043_18_0,Miss_Border043_18_0,D:/data/code/dataset/dataset/rendering/Miss_Border043_18_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_18_0.jpg
train,Miss,rendering,Miss_Border043_18_12,Miss_Border043_18_12,D:/data/code/dataset/dataset/rendering/Miss_Border043_18_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_18_12.jpg
train,Miss,rendering,Miss_Border043_18_6,Miss_Border043_18_6,D:/data/code/dataset/dataset/rendering/Miss_Border043_18_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_18_6.jpg
train,Miss,rendering,Miss_Border043_9_0,Miss_Border043_9_0,D:/data/code/dataset/dataset/rendering/Miss_Border043_9_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_9_0.jpg
train,Miss,rendering,Miss_Border043_9_12,Miss_Border043_9_12,D:/data/code/dataset/dataset/rendering/Miss_Border043_9_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border043_9_12.jpg
train,Miss,rendering,Miss_Border044_0_17,Miss_Border044_0_17,D:/data/code/dataset/dataset/rendering/Miss_Border044_0_17.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_0_17.jpg
train,Miss,rendering,Miss_Border044_0_9,Miss_Border044_0_9,D:/data/code/dataset/dataset/rendering/Miss_Border044_0_9.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_0_9.jpg
train,Miss,rendering,Miss_Border044_18_0,Miss_Border044_18_0,D:/data/code/dataset/dataset/rendering/Miss_Border044_18_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_18_0.jpg
train,Miss,rendering,Miss_Border044_18_17,Miss_Border044_18_17,D:/data/code/dataset/dataset/rendering/Miss_Border044_18_17.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_18_17.jpg
train,Miss,rendering,Miss_Border044_18_9,Miss_Border044_18_9,D:/data/code/dataset/dataset/rendering/Miss_Border044_18_9.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_18_9.jpg
train,Miss,rendering,Miss_Border044_9_0,Miss_Border044_9_0,D:/data/code/dataset/dataset/rendering/Miss_Border044_9_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_9_0.jpg
train,Miss,rendering,Miss_Border044_9_17,Miss_Border044_9_17,D:/data/code/dataset/dataset/rendering/Miss_Border044_9_17.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_9_17.jpg
train,Miss,rendering,Miss_Border044_9_9,Miss_Border044_9_9,D:/data/code/dataset/dataset/rendering/Miss_Border044_9_9.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border044_9_9.jpg
train,Miss,rendering,Miss_Border045_0_0,Miss_Border045_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border045_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_0_0.jpg
train,Miss,rendering,Miss_Border045_0_8,Miss_Border045_0_8,D:/data/code/dataset/dataset/rendering/Miss_Border045_0_8.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_0_8.jpg
train,Miss,rendering,Miss_Border045_12_0,Miss_Border045_12_0,D:/data/code/dataset/dataset/rendering/Miss_Border045_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_12_0.jpg
train,Miss,rendering,Miss_Border045_12_15,Miss_Border045_12_15,D:/data/code/dataset/dataset/rendering/Miss_Border045_12_15.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_12_15.jpg
train,Miss,rendering,Miss_Border045_6_0,Miss_Border045_6_0,D:/data/code/dataset/dataset/rendering/Miss_Border045_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_6_0.jpg
train,Miss,rendering,Miss_Border045_6_15,Miss_Border045_6_15,D:/data/code/dataset/dataset/rendering/Miss_Border045_6_15.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_6_15.jpg
train,Miss,rendering,Miss_Border045_6_8,Miss_Border045_6_8,D:/data/code/dataset/dataset/rendering/Miss_Border045_6_8.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border045_6_8.jpg
train,Miss,rendering,Miss_Border046_0_16,Miss_Border046_0_16,D:/data/code/dataset/dataset/rendering/Miss_Border046_0_16.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border046_0_16.jpg
train,Miss,rendering,Miss_Border046_17_16,Miss_Border046_17_16,D:/data/code/dataset/dataset/rendering/Miss_Border046_17_16.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border046_17_16.jpg
train,Miss,rendering,Miss_Border046_17_9,Miss_Border046_17_9,D:/data/code/dataset/dataset/rendering/Miss_Border046_17_9.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border046_17_9.jpg
train,Miss,rendering,Miss_Border046_9_9,Miss_Border046_9_9,D:/data/code/dataset/dataset/rendering/Miss_Border046_9_9.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border046_9_9.jpg
train,Miss,rendering,Miss_Border047_0_0,Miss_Border047_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border047_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_0_0.jpg
train,Miss,rendering,Miss_Border047_0_12,Miss_Border047_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border047_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_0_12.jpg
train,Miss,rendering,Miss_Border047_0_18,Miss_Border047_0_18,D:/data/code/dataset/dataset/rendering/Miss_Border047_0_18.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_0_18.jpg
train,Miss,rendering,Miss_Border047_0_24,Miss_Border047_0_24,D:/data/code/dataset/dataset/rendering/Miss_Border047_0_24.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_0_24.jpg
train,Miss,rendering,Miss_Border047_0_29,Miss_Border047_0_29,D:/data/code/dataset/dataset/rendering/Miss_Border047_0_29.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_0_29.jpg
train,Miss,rendering,Miss_Border047_18_0,Miss_Border047_18_0,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_0.jpg
train,Miss,rendering,Miss_Border047_18_12,Miss_Border047_18_12,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_12.jpg
train,Miss,rendering,Miss_Border047_18_23,Miss_Border047_18_23,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_23.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_23.jpg
train,Miss,rendering,Miss_Border047_18_24,Miss_Border047_18_24,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_24.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_24.jpg
train,Miss,rendering,Miss_Border047_18_29,Miss_Border047_18_29,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_29.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_29.jpg
train,Miss,rendering,Miss_Border047_18_34,Miss_Border047_18_34,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_34.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_34.jpg
train,Miss,rendering,Miss_Border047_18_6,Miss_Border047_18_6,D:/data/code/dataset/dataset/rendering/Miss_Border047_18_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_18_6.jpg
train,Miss,rendering,Miss_Border047_9_0,Miss_Border047_9_0,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_0.jpg
train,Miss,rendering,Miss_Border047_9_12,Miss_Border047_9_12,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_12.jpg
train,Miss,rendering,Miss_Border047_9_18,Miss_Border047_9_18,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_18.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_18.jpg
train,Miss,rendering,Miss_Border047_9_23,Miss_Border047_9_23,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_23.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_23.jpg
train,Miss,rendering,Miss_Border047_9_29,Miss_Border047_9_29,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_29.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_29.jpg
train,Miss,rendering,Miss_Border047_9_34,Miss_Border047_9_34,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_34.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_34.jpg
train,Miss,rendering,Miss_Border047_9_6,Miss_Border047_9_6,D:/data/code/dataset/dataset/rendering/Miss_Border047_9_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border047_9_6.jpg
train,Miss,rendering,Miss_Border048_0_0,Miss_Border048_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border048_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border048_0_0.jpg
train,Miss,rendering,Miss_Border048_0_12,Miss_Border048_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border048_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border048_0_12.jpg
train,Miss,rendering,Miss_Border048_0_6,Miss_Border048_0_6,D:/data/code/dataset/dataset/rendering/Miss_Border048_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border048_0_6.jpg
train,Miss,rendering,Miss_Border049_0_0,Miss_Border049_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border049_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border049_0_0.jpg
train,Miss,rendering,Miss_Border049_0_12,Miss_Border049_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border049_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border049_0_12.jpg
train,Miss,rendering,Miss_Border050_0_0,Miss_Border050_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border050_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border050_0_0.jpg
train,Miss,rendering,Miss_Border050_0_12,Miss_Border050_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border050_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border050_0_12.jpg
train,Miss,rendering,Miss_Border050_0_6,Miss_Border050_0_6,D:/data/code/dataset/dataset/rendering/Miss_Border050_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border050_0_6.jpg
train,Miss,rendering,Miss_Border051A_0_0,Miss_Border051A_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border051A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border051A_0_0.jpg
train,Miss,rendering,Miss_Border051_0_0,Miss_Border051_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border051_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border051_0_0.jpg
train,Miss,rendering,Miss_Border052_0_0,Miss_Border052_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border052_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border052_0_0.jpg
train,Miss,rendering,Miss_Border052_0_11,Miss_Border052_0_11,D:/data/code/dataset/dataset/rendering/Miss_Border052_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border052_0_11.jpg
train,Miss,rendering,Miss_Border052_0_6,Miss_Border052_0_6,D:/data/code/dataset/dataset/rendering/Miss_Border052_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border052_0_6.jpg
train,Miss,rendering,Miss_Border053_0_0,Miss_Border053_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border053_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_0_0.jpg
train,Miss,rendering,Miss_Border053_0_14,Miss_Border053_0_14,D:/data/code/dataset/dataset/rendering/Miss_Border053_0_14.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_0_14.jpg
train,Miss,rendering,Miss_Border053_0_7,Miss_Border053_0_7,D:/data/code/dataset/dataset/rendering/Miss_Border053_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_0_7.jpg
train,Miss,rendering,Miss_Border053_12_0,Miss_Border053_12_0,D:/data/code/dataset/dataset/rendering/Miss_Border053_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_12_0.jpg
train,Miss,rendering,Miss_Border053_12_7,Miss_Border053_12_7,D:/data/code/dataset/dataset/rendering/Miss_Border053_12_7.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_12_7.jpg
train,Miss,rendering,Miss_Border053_6_14,Miss_Border053_6_14,D:/data/code/dataset/dataset/rendering/Miss_Border053_6_14.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_6_14.jpg
train,Miss,rendering,Miss_Border053_6_7,Miss_Border053_6_7,D:/data/code/dataset/dataset/rendering/Miss_Border053_6_7.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border053_6_7.jpg
train,Miss,rendering,Miss_Border054A_0_0,Miss_Border054A_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border054A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_0_0.jpg
train,Miss,rendering,Miss_Border054A_0_12,Miss_Border054A_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border054A_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_0_12.jpg
train,Miss,rendering,Miss_Border054A_13_0,Miss_Border054A_13_0,D:/data/code/dataset/dataset/rendering/Miss_Border054A_13_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_13_0.jpg
train,Miss,rendering,Miss_Border054A_13_6,Miss_Border054A_13_6,D:/data/code/dataset/dataset/rendering/Miss_Border054A_13_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_13_6.jpg
train,Miss,rendering,Miss_Border054A_7_12,Miss_Border054A_7_12,D:/data/code/dataset/dataset/rendering/Miss_Border054A_7_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_7_12.jpg
train,Miss,rendering,Miss_Border054A_7_6,Miss_Border054A_7_6,D:/data/code/dataset/dataset/rendering/Miss_Border054A_7_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054A_7_6.jpg
train,Miss,rendering,Miss_Border054_0_0,Miss_Border054_0_0,D:/data/code/dataset/dataset/rendering/Miss_Border054_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_0_0.jpg
train,Miss,rendering,Miss_Border054_0_12,Miss_Border054_0_12,D:/data/code/dataset/dataset/rendering/Miss_Border054_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_0_12.jpg
train,Miss,rendering,Miss_Border054_12_0,Miss_Border054_12_0,D:/data/code/dataset/dataset/rendering/Miss_Border054_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_12_0.jpg
train,Miss,rendering,Miss_Border054_12_12,Miss_Border054_12_12,D:/data/code/dataset/dataset/rendering/Miss_Border054_12_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_12_12.jpg
train,Miss,rendering,Miss_Border054_12_6,Miss_Border054_12_6,D:/data/code/dataset/dataset/rendering/Miss_Border054_12_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_12_6.jpg
train,Miss,rendering,Miss_Border054_7_0,Miss_Border054_7_0,D:/data/code/dataset/dataset/rendering/Miss_Border054_7_0.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_7_0.jpg
train,Miss,rendering,Miss_Border054_7_12,Miss_Border054_7_12,D:/data/code/dataset/dataset/rendering/Miss_Border054_7_12.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_7_12.jpg
train,Miss,rendering,Miss_Border054_7_6,Miss_Border054_7_6,D:/data/code/dataset/dataset/rendering/Miss_Border054_7_6.jpg,D:/data/code/dataset/dataset_knit/train/Miss/rendering__Miss_Border054_7_6.jpg
train,Move1,rendering,Move1_001_0_0,Move1_001_0_0,D:/data/code/dataset/dataset/rendering/Move1_001_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_0.jpg
train,Move1,rendering,Move1_001_0_11,Move1_001_0_11,D:/data/code/dataset/dataset/rendering/Move1_001_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_11.jpg
train,Move1,rendering,Move1_001_0_22,Move1_001_0_22,D:/data/code/dataset/dataset/rendering/Move1_001_0_22.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_22.jpg
train,Move1,rendering,Move1_001_0_28,Move1_001_0_28,D:/data/code/dataset/dataset/rendering/Move1_001_0_28.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_28.jpg
train,Move1,rendering,Move1_001_0_33,Move1_001_0_33,D:/data/code/dataset/dataset/rendering/Move1_001_0_33.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_33.jpg
train,Move1,rendering,Move1_001_0_6,Move1_001_0_6,D:/data/code/dataset/dataset/rendering/Move1_001_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_0_6.jpg
train,Move1,rendering,Move1_001_15_0,Move1_001_15_0,D:/data/code/dataset/dataset/rendering/Move1_001_15_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_15_0.jpg
train,Move1,rendering,Move1_001_15_11,Move1_001_15_11,D:/data/code/dataset/dataset/rendering/Move1_001_15_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_15_11.jpg
train,Move1,rendering,Move1_001_15_28,Move1_001_15_28,D:/data/code/dataset/dataset/rendering/Move1_001_15_28.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_15_28.jpg
train,Move1,rendering,Move1_001_15_33,Move1_001_15_33,D:/data/code/dataset/dataset/rendering/Move1_001_15_33.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_15_33.jpg
train,Move1,rendering,Move1_001_15_6,Move1_001_15_6,D:/data/code/dataset/dataset/rendering/Move1_001_15_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_15_6.jpg
train,Move1,rendering,Move1_001_8_0,Move1_001_8_0,D:/data/code/dataset/dataset/rendering/Move1_001_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_0.jpg
train,Move1,rendering,Move1_001_8_11,Move1_001_8_11,D:/data/code/dataset/dataset/rendering/Move1_001_8_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_11.jpg
train,Move1,rendering,Move1_001_8_17,Move1_001_8_17,D:/data/code/dataset/dataset/rendering/Move1_001_8_17.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_17.jpg
train,Move1,rendering,Move1_001_8_22,Move1_001_8_22,D:/data/code/dataset/dataset/rendering/Move1_001_8_22.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_22.jpg
train,Move1,rendering,Move1_001_8_28,Move1_001_8_28,D:/data/code/dataset/dataset/rendering/Move1_001_8_28.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_28.jpg
train,Move1,rendering,Move1_001_8_33,Move1_001_8_33,D:/data/code/dataset/dataset/rendering/Move1_001_8_33.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_33.jpg
train,Move1,rendering,Move1_001_8_6,Move1_001_8_6,D:/data/code/dataset/dataset/rendering/Move1_001_8_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_001_8_6.jpg
train,Move1,rendering,Move1_002_0_0,Move1_002_0_0,D:/data/code/dataset/dataset/rendering/Move1_002_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_002_0_0.jpg
train,Move1,rendering,Move1_002_0_13,Move1_002_0_13,D:/data/code/dataset/dataset/rendering/Move1_002_0_13.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_002_0_13.jpg
train,Move1,rendering,Move1_002_0_7,Move1_002_0_7,D:/data/code/dataset/dataset/rendering/Move1_002_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_002_0_7.jpg
train,Move1,rendering,Move1_003A_0_0,Move1_003A_0_0,D:/data/code/dataset/dataset/rendering/Move1_003A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_0_0.jpg
train,Move1,rendering,Move1_003A_0_6,Move1_003A_0_6,D:/data/code/dataset/dataset/rendering/Move1_003A_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_0_6.jpg
train,Move1,rendering,Move1_003A_12_0,Move1_003A_12_0,D:/data/code/dataset/dataset/rendering/Move1_003A_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_12_0.jpg
train,Move1,rendering,Move1_003A_12_12,Move1_003A_12_12,D:/data/code/dataset/dataset/rendering/Move1_003A_12_12.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_12_12.jpg
train,Move1,rendering,Move1_003A_6_0,Move1_003A_6_0,D:/data/code/dataset/dataset/rendering/Move1_003A_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_6_0.jpg
train,Move1,rendering,Move1_003A_6_12,Move1_003A_6_12,D:/data/code/dataset/dataset/rendering/Move1_003A_6_12.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003A_6_12.jpg
train,Move1,rendering,Move1_003_0_0,Move1_003_0_0,D:/data/code/dataset/dataset/rendering/Move1_003_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003_0_0.jpg
train,Move1,rendering,Move1_003_0_11,Move1_003_0_11,D:/data/code/dataset/dataset/rendering/Move1_003_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003_0_11.jpg
train,Move1,rendering,Move1_003_0_6,Move1_003_0_6,D:/data/code/dataset/dataset/rendering/Move1_003_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_003_0_6.jpg
